"","player_name","web_scraped_team","dob","height"
"6120","Ted Burgess","Western Bulldogs",1945-02-11,180
"6121","John Burleigh","Western Bulldogs",1950-09-26,170
"6122","Chris Burton","Western Bulldogs",1961-10-21,180
"6123","Matt Byrachevski","Western Bulldogs",1958-11-03,169
"6124","Tim Callan","Western Bulldogs",1984-01-06,181
"6125","Leon Cameron","Western Bulldogs",1972-09-02,185
"6126","Adrian Campbell","Western Bulldogs",1969-01-04,190
"6127","Tony Campbell","Western Bulldogs",1967-08-13,189
"6128","Ted Carroll","Western Bulldogs",1955-07-11,183
"6129","Gordon Casey","Western Bulldogs",1950-03-25,180
"6130","Peter Castrikum","Western Bulldogs",1943-02-19,183
"6131","Graeme Chalmers","Western Bulldogs",1944-06-29,178
"6132","John Charles","Western Bulldogs",1942-09-21,187
"6133","Justin Charles","Western Bulldogs",1970-09-28,196
"6134","Dean Chiron","Western Bulldogs",1961-03-27,180
"6135","Ross Christensen","Western Bulldogs",1962-02-06,193
"6136","Travis Cloke","Western Bulldogs",1987-03-05,196
"6137","Bob Cockerell","Western Bulldogs",1951-11-05,175
"6138","Glenn Coleman","Western Bulldogs",1961-02-03,193
"6139","Daryl Collins","Western Bulldogs",1956-07-15,180
"6140","Dennis Collins","Western Bulldogs",1953-05-17,178
"6141","Kieran Collins","Western Bulldogs",1997-12-14,194
"6142","Adam Contessa","Western Bulldogs",1976-12-29,176
"6143","Fred Cook","Western Bulldogs",1947-11-16,189
"6144","Graeme Cook","Western Bulldogs",1950-04-22,178
"6145","Graeme Cook","Western Bulldogs",1948-04-01,185
"6146","James Cook","Western Bulldogs",1974-01-07,190
"6147","Adam Cooney","Western Bulldogs",1985-09-30,187
"6148","Shannon Corcoran","Western Bulldogs",1971-02-22,182
"6149","Ayce Cordy","Western Bulldogs",1990-08-06,204
"6150","Brian Cordy","Western Bulldogs",1961-01-14,183
"6151","Graeme Cordy","Western Bulldogs",1962-10-23,189
"6152","Neil Cordy","Western Bulldogs",1959-04-08,188
"6153","Richard Cousins","Western Bulldogs",1962-07-13,196
"6154","Gary Cowton","Western Bulldogs",1952-12-30,188
"6155","Simon Cox","Western Bulldogs",1977-01-25,192
"6156","Stewart Crameri","Western Bulldogs",1988-08-10,190
"6157","Matthew Croft","Western Bulldogs",1973-02-26,191
"6158","Phil Cronan","Western Bulldogs",1959-07-17,183
"6159","Daniel Cross","Western Bulldogs",1983-03-30,187
"6160","Mark Cross","Western Bulldogs",1956-07-23,171
"6161","Max Crow","Western Bulldogs",1956-01-07,194
"6162","Mark Cullen","Western Bulldogs",1968-09-23,180
"6163","Len Cumming","Western Bulldogs",1949-04-24,178
"6164","Todd Curley","Western Bulldogs",1973-01-14,188
"6165","John Cuzzupe","Western Bulldogs",1973-10-11,176
"6166","Allen Daniels","Western Bulldogs",1959-04-21,177
"6167","Jamason Daniels","Western Bulldogs",1990-08-10,182
"6168","Anthony Darcy","Western Bulldogs",1972-03-22,184
"6169","David Darcy","Western Bulldogs",1943-08-11,188
"6170","Luke Darcy","Western Bulldogs",1975-07-12,197
"6171","Gary Dark","Western Bulldogs",1944-11-28,187
"6172","Sam Darley","Western Bulldogs",1993-02-15,186
"6173","Bruce Davidson","Western Bulldogs",1950-06-25,179
"6174","Stan Davidson","Western Bulldogs",1954-04-26,177
"6175","Tom Davidson","Western Bulldogs",1983-02-03,192
"6176","Darren Davies","Western Bulldogs",1965-10-14,181
"6177","Greg Davis","Western Bulldogs",1955-06-01,199
"6178","Terry De Konning","Western Bulldogs",1961-05-10,196
"6179","Colin Dell","Western Bulldogs",1952-05-25,180
"6180","Kevin Delmenico","Western Bulldogs",1945-05-18,187
"6181","Danny Del-Re","Western Bulldogs",1968-02-12,188
"6182","Gary Dempsey","Western Bulldogs",1948-11-22,197
"6183","Matthew Dent","Western Bulldogs",1972-01-17,185
"6184","Tory Dickson","Western Bulldogs",1987-09-26,184
"6185","Paul Dimattina","Western Bulldogs",1974-11-22,180
"6186","Jack Dinatale","Western Bulldogs",1958-12-12,173
"6187","Nathan Djerrkura","Western Bulldogs",1988-09-19,176
"6188","Paul Dooley","Western Bulldogs",1975-10-03,196
"6189","Greg Dowd","Western Bulldogs",1946-03-19,180
"6190","Ken Duff","Western Bulldogs",1941-12-31,185
"6191","Emmett Dunne","Western Bulldogs",1956-06-11,197
"6192","Ian Dunstan","Western Bulldogs",1955-02-28,185
"6193","Bruce Duperouzel","Western Bulldogs",1950-04-21,174
"6194","Nathan Eagleton","Western Bulldogs",1978-11-10,180
"6195","Jim Edmond","Western Bulldogs",1958-09-03,183
"6196","Allan Edwards","Western Bulldogs",1957-11-12,188
"6197","Bryan Edwards","Western Bulldogs",1957-03-09,185
"6198","Mick Egan","Western Bulldogs",1958-02-18,173
"6199","Shane Ellen","Western Bulldogs",1973-01-01,188
"6200","Craig Ellis","Western Bulldogs",1974-06-04,190
"6201","Peter Ennals","Western Bulldogs",1943-07-23,188
"6202","Greg Eppelstun","Western Bulldogs",1966-11-16,185
"6203","Robert Evans","Western Bulldogs",1960-07-01,185
"6204","Andrejs Everitt","Western Bulldogs",1989-03-13,194
"6205","Frank Fanning","Western Bulldogs",1945-11-28,178
"6206","Cameron Faulkner","Western Bulldogs",1984-05-22,180
"6207","Peter Featherby","Western Bulldogs",1951-12-12,183
"6208","Ron Fenton","Western Bulldogs",1950-09-23,185
"6209","Noel Fincher","Western Bulldogs",1944-06-10,185
"6210","Lynton Fitzpatrick","Western Bulldogs",1967-01-17,185
"6211","Phil Fleming","Western Bulldogs",1957-09-18,177
"6212","Alister Ford","Western Bulldogs",1963-12-15,196
"6213","Michael Ford","Western Bulldogs",1962-10-11,183
"6214","Wayne Foreman","Western Bulldogs",1955-05-16,180
"6215","Peter Foster","Western Bulldogs",1960-06-02,189
"6216","Bob Fox","Western Bulldogs",1953-04-19,192
"6217","Tony Fox","Western Bulldogs",1958-07-16,182
"6218","Wayne Fox","Western Bulldogs",1959-01-04,185
"6219","Harry Frei","Western Bulldogs",1951-03-01,184
"6220","Michael Frost","Western Bulldogs",1970-12-29,186
"6221","Matthew Fuller","Western Bulldogs",1990-06-01,180
"6222","Adrian Gallagher","Western Bulldogs",1946-05-12,179
"6223","Ross Gallagher","Western Bulldogs",1956-09-08,168
"6224","Simon Garlick","Western Bulldogs",1975-04-10,177
"6225","John Georgiades","Western Bulldogs",1966-01-03,185
"6226","Tim Gepp","Western Bulldogs",1960-01-21,182
"6227","Daniel Giansiracusa","Western Bulldogs",1982-03-11,182
"6228","Jeff Gieschen","Western Bulldogs",1956-09-22,177
"6229","Lindsay Gilbee","Western Bulldogs",1981-07-08,180
"6230","Glenn Gingell","Western Bulldogs",1953-05-16,183
"6231","Bill Godridge","Western Bulldogs",1950-04-23,180
"6232","Luke Goetz","Western Bulldogs",1997-12-03,201
"6233","Brett Goodes","Western Bulldogs",1984-02-17,183
"6234","Con Gorozidis","Western Bulldogs",1961-09-20,183
"6235","Paul Gow","Western Bulldogs",1969-05-27,189
"6236","Billy Gowers","Western Bulldogs",1996-06-10,187
"6237","Chris Grant","Western Bulldogs",1972-12-13,193
"6238","Darren Grant","Western Bulldogs",1963-04-25,191
"6239","Jamie Grant","Western Bulldogs",1970-06-23,183
"6240","Jarrad Grant","Western Bulldogs",1989-07-06,193
"6241","Bob Gray","Western Bulldogs",1943-03-04,188
"6242","Fergus Greene","Western Bulldogs",1997-12-20,187
"6243","Bruce Greenhill","Western Bulldogs",1946-07-26,192
"6244","Alex Greenwood","Western Bulldogs",1993-10-24,178
"6245","Ken Greenwood","Western Bulldogs",1941-12-15,188
"6246","Ilija Grgic","Western Bulldogs",1972-03-05,203
"6247","Ryan Griffen","Western Bulldogs",1986-07-27,192
"6248","Daryl Griffin","Western Bulldogs",1976-01-23,180
"6249","Robert Groenewegen","Western Bulldogs",1960-08-04,193
"6250","Mitch Hahn","Western Bulldogs",1981-05-10,188
"6251","Barry Hall","Western Bulldogs",1977-02-08,194
"6252","Declan Hamilton","Western Bulldogs",1996-03-18,184
"6253","Ian Hampshire","Western Bulldogs",1948-05-09,196
"6254","Matt Hanneberry","Western Bulldogs",1964-10-16,183
"6255","Chris Hansen","Western Bulldogs",1956-05-07,196
"6256","Brad Hardie","Western Bulldogs",1962-10-10,181
"6257","Ryan Hargrave","Western Bulldogs",1981-07-26,190
"6258","Steven Hargrave","Western Bulldogs",1954-06-26,188
"6259","Daniel Hargraves","Western Bulldogs",1975-12-06,192
"6260","Tim Harrington","Western Bulldogs",1963-09-19,188
"6261","Ben Harrison","Western Bulldogs",1975-01-17,181
"6262","Brian Harvey","Western Bulldogs",1949-02-24,178
"6263","Doug Hawkins","Western Bulldogs",1960-05-05,180
"6264","Ray Haynes","Western Bulldogs",1947-11-24,177
"6265","Don Henwood","Western Bulldogs",1957-03-30,180
"6266","Peter Hickmott","Western Bulldogs",1954-02-21,184
"6267","Josh Hill","Western Bulldogs",1989-01-19,186
"6268","Tom Hill","Western Bulldogs",1991-04-07,199
"6269","Tony Hill","Western Bulldogs",1949-08-06,188
"6270","Peter Hines","Western Bulldogs",1948-10-31,188
"6271","Merv Hobbs","Western Bulldogs",1942-06-16,175
"6272","Steve Hoffman","Western Bulldogs",1951-09-21,169
"6273","Matthew Hogg","Western Bulldogs",1968-12-21,175
"6274","Mitch Honeychurch","Western Bulldogs",1995-03-02,175
"6275","Andrew Hooper","Western Bulldogs",1991-01-18,172
"6276","Christian Howard","Western Bulldogs",1991-03-19,186
"6277","Andrew Howlett","Western Bulldogs",1967-07-15,188
"6278","Nathan Hrovat","Western Bulldogs",1994-06-07,175
"6279","Ben Hudson","Western Bulldogs",1979-02-24,199
"6280","Paul Hudson","Western Bulldogs",1970-07-20,185
"6281","Gavin Hughes","Western Bulldogs",1986-04-09,181
"6282","Alan Hunter","Western Bulldogs",1944-01-11,185
"6283","Kingsley Hunter","Western Bulldogs",1975-05-27,191
"6284","Mark Hunter","Western Bulldogs",1965-09-03,181
"6285","Ray Huppatz","Western Bulldogs",1948-10-06,170
"6286","Barry Ion","Western Bulldogs",1941-10-09,178
"6287","Graham Ion","Western Bulldogs",1940-10-12,178
"6288","Gary Irvine","Western Bulldogs",1965-08-17,185
"6289","Kevin Jackman","Western Bulldogs",1945-06-30,175
"6290","Ron Jacks","Western Bulldogs",1949-06-04,180
"6291","Allen Jakovich","Western Bulldogs",1968-03-21,187
"6292","Aaron James","Western Bulldogs",1976-10-31,194
"6293","Ron James","Western Bulldogs",1970-11-05,178
"6294","Allan Jennings","Western Bulldogs",1959-03-23,180
"6295","Geoff Jennings","Western Bulldogs",1955-04-04,178
"6296","John Jillard","Western Bulldogs",1941-03-28,183
"6297","Brad Johnson","Western Bulldogs",1976-07-18,182
"6298","Matt Johnson","Western Bulldogs",1959-03-09,180
"6299","Michael Johnston","Western Bulldogs",1991-03-09,181
"6300","Tad Joniec","Western Bulldogs",1950-12-27,187
"6301","Graeme Joslin","Western Bulldogs",1950-06-30,183
"6302","John Keast","Western Bulldogs",1953-02-24,192
"6303","Mark Kellett","Western Bulldogs",1960-07-29,188
"6304","Nigel Kellett","Western Bulldogs",1969-12-18,180
"6305","Jordan Kelly","Western Bulldogs",1993-06-27,191
"6306","Mick Kelly","Western Bulldogs",1952-11-16,173
"6307","Rick Kennedy","Western Bulldogs",1960-12-11,188
"6308","Robbert Klomp","Western Bulldogs",1955-05-14,183
"6309","Steven Knight","Western Bulldogs",1961-03-16,180
"6310","Steven Kolyniuk","Western Bulldogs",1970-07-05,174
"6311","Mark Komp","Western Bulldogs",1959-03-21,191
"6312","Steven Koops","Western Bulldogs",1978-07-24,187
"6313","Kym Koster","Western Bulldogs",1973-02-01,182
"6314","Phil Krakouer","Western Bulldogs",1960-01-15,178
"6315","Steven Kretiuk","Western Bulldogs",1972-09-04,184
"6316","Brian Lake","Western Bulldogs",1982-02-27,195
"6317","Bruce Lake","Western Bulldogs",1948-06-09,189
"6318","Tyson Lane","Western Bulldogs",1976-08-25,183
"6319","Frank Lesiputty","Western Bulldogs",1967-08-26,185
"6320","Tony Liberatore","Western Bulldogs",1966-02-11,163
"6321","Graeme Linke","Western Bulldogs",1951-11-17,187
"6322","Sam Lloyd","Western Bulldogs",1990-03-03,180
"6323","Terry Love","Western Bulldogs",1963-11-04,175
"6324","Shane Loveless","Western Bulldogs",1958-11-15,196
"6325","Ian Low","Western Bulldogs",1954-03-17,183
"6326","Nick Lower","Western Bulldogs",1987-06-23,187
"6327","Stephen Lunn","Western Bulldogs",1956-03-12,180
"6328","Alan Lynch","Western Bulldogs",1954-01-22,175
"6329","Bradley Lynch","Western Bulldogs",1997-07-11,187
"6330","Malcolm Lynch","Western Bulldogs",1988-03-16,184
"6331","Rod MacPherson","Western Bulldogs",1963-09-21,177
"6332","Stephen MacPherson","Western Bulldogs",1964-12-02,178
"6333","Christin Macri","Western Bulldogs",1974-08-28,189
"6334","Stuart Magee","Western Bulldogs",1943-10-13,174
"6335","Sam Magill","Western Bulldogs",1945-06-22,174
"6336","Doug Magor","Western Bulldogs",1947-05-24,180
"6337","Josh Mahoney","Western Bulldogs",1977-10-31,180
"6338","Alan Mannix","Western Bulldogs",1947-05-09,182
"6339","Matthew Mansfield","Western Bulldogs",1969-06-24,188
"6340","Lukas Markovic","Western Bulldogs",1987-01-05,193
"6341","Ken Marks","Western Bulldogs",1951-12-13,170
"6342","Ivan Marsh","Western Bulldogs",1943-05-24,185
"6343","Michael Martin","Western Bulldogs",1977-02-25,179
"6344","Phil Maylin","Western Bulldogs",1956-04-20,175
"6345","Jim McAllester","Western Bulldogs",1959-04-16,190
"6346","Alan McConnell","Western Bulldogs",1957-03-30,178
"6347","Damian McCormack","Western Bulldogs",1987-01-28,183
"6348","Andrew McDougall","Western Bulldogs",1983-06-29,197
"6349","Joe McGhie","Western Bulldogs",1947-06-28,180
"6350","Robert McGhie","Western Bulldogs",1951-08-18,192
"6351","Ron McGowan","Western Bulldogs",1945-11-30,185
"6352","Kieran McGuinness","Western Bulldogs",1983-07-08,190
"6353","Tony McGuinness","Western Bulldogs",1964-05-06,176
"6354","Roger McHardy","Western Bulldogs",1952-08-13,180
"6355","Michael McKenna","Western Bulldogs",1961-04-04,171
"6356","Don McKenzie","Western Bulldogs",1942-07-22,180
"6357","Michael McLean","Western Bulldogs",1965-03-03,180
"6358","Kevin McLeod","Western Bulldogs",1949-06-28,183
"6359","Jordan McMahon","Western Bulldogs",1983-05-27,186
"6360","Marty McMillan","Western Bulldogs",1953-02-17,180
"6361","Gary Merrington","Western Bulldogs",1946-11-19,187
"6362","Will Minson","Western Bulldogs",1985-04-11,199
"6363","Simon Minton-Connell","Western Bulldogs",1969-04-26,194
"6364","Norm Mitchell","Western Bulldogs",1949-07-30,178
"6365","Brodie Moles","Western Bulldogs",1985-11-07,184
"6366","Troy Moloney","Western Bulldogs",1966-05-18,175
"6367","Brett Montgomery","Western Bulldogs",1973-06-01,180
"6368","Adam Morgan","Western Bulldogs",1981-10-28,195
"6369","Dale Morris","Western Bulldogs",1982-12-29,190
"6370","Ian Morrison","Western Bulldogs",1954-01-29,188
"6371","Peter Morrison","Western Bulldogs",1956-04-17,180
"6372","John Moylan","Western Bulldogs",1953-01-11,183
"6373","Nathan Mullenger-McHugh","Western Bulldogs",1997-05-29,196
"6374","James Mulligan","Western Bulldogs",1989-06-14,199
"6375","Peter Munro","Western Bulldogs",1957-11-16,180
"6376","Brad Murphy","Western Bulldogs",1984-10-27,189
"6377","Robert Murphy","Western Bulldogs",1982-06-09,187
"6378","Richard Murrie","Western Bulldogs",1955-06-25,189
"6379","Rowan Nayna","Western Bulldogs",1986-03-05,181
"6380","Bruce Neish","Western Bulldogs",1950-08-23,188
"6381","Ken Newland","Western Bulldogs",1949-05-04,187
"6382","Clive Newman","Western Bulldogs",1949-05-06,189
"6383","Andrew Nichols","Western Bulldogs",1974-12-01,196
"6384","Brad Nicholson","Western Bulldogs",1974-06-04,186
"6385","Stuart Nicol","Western Bulldogs",1966-09-30,193
"6386","Rod O'Connor","Western Bulldogs",1948-01-11,183
"6387","Christopher Ogle","Western Bulldogs",1990-10-01,186
"6388","Max O'Halloran","Western Bulldogs",1952-05-20,178
"6389","Brian O'Keefe","Western Bulldogs",1956-12-10,196
"6390","Guy O'Keefe","Western Bulldogs",1989-12-05,185
"6391","Phillip O'Keeffe","Western Bulldogs",1966-12-17,187
"6392","Richard Osborne","Western Bulldogs",1964-06-16,182
"6393","Paul O'Shea","Western Bulldogs",1989-04-05,192
"6394","Charles Pagnoccolo","Western Bulldogs",1951-03-25,178
"6395","Matthew Panos","Western Bulldogs",1991-01-25,191
"6396","Greg Parke","Western Bulldogs",1948-04-18,185
"6397","Max Parker","Western Bulldogs",1953-10-29,194
"6398","Martin Pask","Western Bulldogs",1985-01-02,191
"6399","Dallas Patterson","Western Bulldogs",1947-05-30,183
"6400","Daniel Pearce","Western Bulldogs",1993-01-22,181
"6401","Neil Peart","Western Bulldogs",1958-10-05,188
"6402","Robbie Peers","Western Bulldogs",1956-05-14,182
"6403","Luke Penny","Western Bulldogs",1981-02-08,193
"6404","Robert Percy","Western Bulldogs",1947-06-25,180
"6405","Brian Perrin","Western Bulldogs",1957-07-30,180
"6406","Lee Perussich","Western Bulldogs",1955-11-18,175
"6407","Garry Peters","Western Bulldogs",1945-04-13,188
"6408","Angelo Petraglia","Western Bulldogs",1963-06-03,172
"6409","Sam Phillipou","Western Bulldogs",1974-09-18,189
"6410","Liam Picken","Western Bulldogs",1986-08-01,184
"6411","Bryan Pleitner","Western Bulldogs",1945-12-09,187
"6412","Jim Plunkett","Western Bulldogs",1978-07-26,179
"6413","Mike Pokrovsky","Western Bulldogs",1953-02-02,179
"6414","Andrew Pollett","Western Bulldogs",1960-03-12,192
"6415","Gordon Polson","Western Bulldogs",1959-03-27,180
"6416","Callum Porter","Western Bulldogs",1999-02-22,182
"6417","Stephen Powell","Western Bulldogs",1976-09-07,181
"6418","Sam Power","Western Bulldogs",1983-02-07,190
"6419","Stephen Power","Western Bulldogs",1950-10-07,179
"6420","Eddie Prato","Western Bulldogs",1990-01-15,202
"6421","Andy Preston","Western Bulldogs",1957-08-16,180
"6422","Doug Prior","Western Bulldogs",1943-11-15,183
"6423","Joshua Prudden","Western Bulldogs",1994-09-06,182
"6424","Andrew Purser","Western Bulldogs",1958-10-31,193
"6425","Peter Quill","Western Bulldogs",1969-08-23,182
"6426","Bernie Quinlan","Western Bulldogs",1951-07-21,193
"6427","Richard Radziminski","Western Bulldogs",1951-08-13,180
"6428","Murray Rance","Western Bulldogs",1962-01-25,191
"6429","Ivan Rasmussen","Western Bulldogs",1952-07-23,178
"6430","Jade Rawlings","Western Bulldogs",1977-10-09,196
"6431","Farren Ray","Western Bulldogs",1986-03-23,187
"6432","Jack Redpath","Western Bulldogs",1990-12-13,194
"6433","Bruce Reid","Western Bulldogs",1955-12-23,191
"6434","John Reid","Western Bulldogs",1953-02-25,185
"6435","John Reilly","Western Bulldogs",1942-01-11,191
"6436","Keenan Reynolds","Western Bulldogs",1969-01-07,188
"6437","Ian Rickman","Western Bulldogs",1963-03-24,183
"6438","John Riley","Western Bulldogs",1958-04-23,178
"6439","Laurie Rippon","Western Bulldogs",1950-08-09,193
"6440","Matthew Robbins","Western Bulldogs",1977-05-08,179
"6441","Fletcher Roberts","Western Bulldogs",1993-06-03,196
"6442","Ian Robertson","Western Bulldogs",1946-01-25,185
"6443","Bruce Rohde","Western Bulldogs",1950-01-31,183
"6444","Michael Rolfe","Western Bulldogs",1962-09-14,180
"6445","Jose Romero","Western Bulldogs",1971-08-01,173
"6446","Patrick Rose","Western Bulldogs",1986-06-10,183
"6447","Robert Rose","Western Bulldogs",1952-02-06,180
"6448","Paul Ross","Western Bulldogs",1960-11-09,183
"6449","Barry Round","Western Bulldogs",1950-01-26,193
"6450","David Round","Western Bulldogs",1978-06-25,192
"6451","Brian Royal","Western Bulldogs",1961-12-12,175
"6452","Neil Sachse","Western Bulldogs",1951-01-03,189
"6453","Kevin Sait","Western Bulldogs",1956-11-11,168
"6454","Ian Salmon","Western Bulldogs",1952-11-04,192
"6455","Glen Sampson","Western Bulldogs",1960-03-07,179
"6456","Laurie Sandilands","Western Bulldogs",1949-04-30,188
